CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
0,82,DownVotes,44152,2,2156,0,7357,31433,686
2,82,DownVotes,44152,4,2156,0,7357,31626,686
0,82,DownVotes,44152,1,2156,0,7357,31649,686
2,82,DownVotes,44152,3,2156,0,7357,31729,686
7,82,DownVotes,44152,1,2156,0,7357,31932,686
5,82,DownVotes,44152,11,2156,0,7357,32004,686
0,82,DownVotes,44152,0,2156,0,7357,32203,686
6,82,DownVotes,44152,7,2156,0,7357,32227,686
2,82,DownVotes,44152,4,2156,0,7357,32374,686
3,82,DownVotes,44152,5,2156,0,7357,32401,686
0,82,DownVotes,44152,3,2156,0,7357,32414,686
5,82,DownVotes,44152,3,2156,0,7357,32492,686
2,82,DownVotes,44152,6,2156,0,7357,32510,686
5,82,DownVotes,44152,1,2156,0,7357,32512,686
1,82,DownVotes,44152,4,2156,0,7357,32720,686
1,82,DownVotes,44152,3,2156,0,7357,32731,686
2,82,DownVotes,44152,3,2156,0,7357,32818,686
2,82,DownVotes,44152,0,2156,0,7357,32819,686
1,82,DownVotes,44152,1,2156,0,7357,33073,686
1,82,DownVotes,44152,1,2156,0,7357,33074,686
0,82,DownVotes,44152,6,2156,0,7357,33092,686
1,82,DownVotes,44152,0,2156,0,7357,33119,686
0,82,DownVotes,44152,0,2156,0,7357,33121,686
11,82,DownVotes,44152,4,2156,0,7357,33184,686
0,82,DownVotes,44152,4,2156,0,7357,33196,686
0,82,DownVotes,44152,1,2156,0,7357,33279,686
6,82,DownVotes,44152,0,2156,0,7357,33494,686
3,82,DownVotes,44152,5,2156,0,7357,33495,686
4,82,DownVotes,44152,5,2156,0,7357,33497,686
2,82,DownVotes,44152,1,2156,0,7357,33536,686
3,82,DownVotes,44152,11,2156,0,7357,33540,686
1,82,DownVotes,44152,3,2156,0,7357,33590,686
1,82,DownVotes,44152,5,2156,0,7357,33635,686
7,82,DownVotes,44152,0,2156,0,7357,33640,686
0,82,DownVotes,44152,0,2156,0,7357,33672,686
3,82,DownVotes,44152,1,2156,0,7357,33673,686
0,82,DownVotes,44152,2,2156,0,7357,33707,686
0,82,DownVotes,44152,3,2156,0,7357,33764,686
4,82,DownVotes,44152,1,2156,0,7357,33789,686
0,82,DownVotes,44152,1,2156,0,7357,33833,686
3,82,DownVotes,44152,2,2156,0,7357,33915,686
0,82,DownVotes,44152,5,2156,0,7357,33973,686
0,82,DownVotes,44152,6,2156,0,7357,33975,686
1,82,DownVotes,44152,3,2156,0,7357,33983,686
0,82,DownVotes,44152,1,2156,0,7357,34018,686
6,82,DownVotes,44152,6,2156,0,7357,34128,686
0,82,DownVotes,44152,3,2156,0,7357,34152,686
5,82,DownVotes,44152,4,2156,0,7357,34281,686
13,82,DownVotes,44152,3,2156,0,7357,34321,686
4,82,DownVotes,44152,1,2156,0,7357,34504,686
11,82,DownVotes,44152,2,2156,0,7357,34526,686
1,82,DownVotes,44152,1,2156,0,7357,34531,686
1,82,DownVotes,44152,1,2156,0,7357,34546,686
2,82,DownVotes,44152,3,2156,0,7357,34591,686
2,82,DownVotes,44152,3,2156,0,7357,34766,686
1,82,DownVotes,44152,1,2156,0,7357,34800,686
7,82,DownVotes,44152,-1,2156,0,7357,34802,686
4,82,DownVotes,44152,1,2156,0,7357,34811,686
3,82,DownVotes,44152,5,2156,0,7357,34884,686
4,82,DownVotes,44152,1,2156,0,7357,34906,686
2,82,DownVotes,44152,2,2156,0,7357,35075,686
1,82,DownVotes,44152,1,2156,0,7357,35103,686
2,82,DownVotes,44152,14,2156,0,7357,35124,686
0,82,DownVotes,44152,5,2156,0,7357,35139,686
0,82,DownVotes,44152,3,2156,0,7357,35162,686
1,82,DownVotes,44152,1,2156,0,7357,35232,686
4,82,DownVotes,44152,4,2156,0,7357,35234,686
0,82,DownVotes,44152,2,2156,0,7357,35314,686
1,82,DownVotes,44152,6,2156,0,7357,35360,686
0,82,DownVotes,44152,1,2156,0,7357,35398,686
1,82,DownVotes,44152,3,2156,0,7357,35437,686
2,82,DownVotes,44152,2,2156,0,7357,35504,686
0,82,DownVotes,44152,1,2156,0,7357,35519,686
6,82,DownVotes,44152,3,2156,0,7357,35534,686
3,82,DownVotes,44152,2,2156,0,7357,35541,686
0,82,DownVotes,44152,5,2156,0,7357,35565,686
4,82,DownVotes,44152,2,2156,0,7357,35567,686
2,82,DownVotes,44152,2,2156,0,7357,35571,686
1,82,DownVotes,44152,4,2156,0,7357,35614,686
2,82,DownVotes,44152,1,2156,0,7357,35914,686
1,82,DownVotes,44152,8,2156,0,7357,35958,686
3,82,DownVotes,44152,11,2156,0,7357,36290,686
0,82,DownVotes,44152,0,2156,0,7357,36359,686
2,82,DownVotes,44152,6,2156,0,7357,37685,686
0,82,DownVotes,44152,3,2156,0,7357,37735,686
3,82,DownVotes,44152,4,2156,0,7357,37739,686
1,82,DownVotes,44152,1,2156,0,7357,37799,686
0,82,DownVotes,44152,0,2156,0,7357,37817,686
2,82,DownVotes,44152,1,2156,0,7357,37855,686
3,82,DownVotes,44152,5,2156,0,7357,37860,686
1,82,DownVotes,44152,3,2156,0,7357,37869,686
1,82,DownVotes,44152,2,2156,0,7357,37873,686
3,82,DownVotes,44152,13,2156,0,7357,37876,686
3,82,DownVotes,44152,3,2156,0,7357,37952,686
0,82,DownVotes,44152,4,2156,0,7357,38020,686
2,82,DownVotes,44152,11,2156,0,7357,38025,686
9,82,DownVotes,44152,6,2156,0,7357,38095,686
6,82,DownVotes,44152,2,2156,0,7357,38096,686
3,82,DownVotes,44152,5,2156,0,7357,38112,686
0,82,DownVotes,44152,1,2156,0,7357,38135,686
6,82,DownVotes,44152,1,2156,0,7357,38173,686
2,82,DownVotes,44152,3,2156,0,7357,38178,686
2,82,DownVotes,44152,1,2156,0,7357,38265,686
8,82,DownVotes,44152,5,2156,0,7357,38274,686
2,82,DownVotes,44152,5,2156,0,7357,38284,686
3,82,DownVotes,44152,2,2156,0,7357,38289,686
8,82,DownVotes,44152,6,2156,0,7357,38291,686
0,82,DownVotes,44152,1,2156,0,7357,38312,686
0,82,DownVotes,44152,1,2156,0,7357,38331,686
0,82,DownVotes,44152,1,2156,0,7357,38332,686
0,82,DownVotes,44152,1,2156,0,7357,38333,686
0,82,DownVotes,44152,0,2156,0,7357,38334,686
0,82,DownVotes,44152,0,2156,0,7357,38335,686
0,82,DownVotes,44152,2,2156,0,7357,38336,686
0,82,DownVotes,44152,1,2156,0,7357,38340,686
0,82,DownVotes,44152,0,2156,0,7357,38342,686
0,82,DownVotes,44152,0,2156,0,7357,38343,686
0,82,DownVotes,44152,0,2156,0,7357,38344,686
21,82,DownVotes,44152,0,2156,0,7357,38373,686
2,82,DownVotes,44152,1,2156,0,7357,38375,686
0,82,DownVotes,44152,2,2156,0,7357,38376,686
0,82,DownVotes,44152,4,2156,0,7357,38426,686
0,82,DownVotes,44152,3,2156,0,7357,38458,686
2,82,DownVotes,44152,1,2156,0,7357,38469,686
6,82,DownVotes,44152,21,2156,629,7357,38471,686
0,82,DownVotes,44152,0,2156,0,7357,38473,686
0,82,DownVotes,44152,0,2156,0,7357,38517,686
0,82,DownVotes,44152,0,2156,0,7357,38519,686
1,82,DownVotes,44152,1,2156,0,7357,38559,686
6,82,DownVotes,44152,4,2156,0,7357,38574,686
5,82,DownVotes,44152,2,2156,0,7357,38583,686
7,82,DownVotes,44152,2,2156,0,7357,38603,686
3,82,DownVotes,44152,2,2156,0,7357,38643,686
2,82,DownVotes,44152,1,2156,0,7357,38644,686
0,82,DownVotes,44152,6,2156,0,7357,38645,686
2,82,DownVotes,44152,4,2156,0,7357,38677,686
0,82,DownVotes,44152,1,2156,0,7357,38778,686
0,82,DownVotes,44152,5,2156,0,7357,38779,686
1,82,DownVotes,44152,5,2156,0,7357,38825,686
0,82,DownVotes,44152,0,2156,0,7357,38851,686
0,82,DownVotes,44152,0,2156,0,7357,38855,686
0,82,DownVotes,44152,0,2156,0,7357,38857,686
0,82,DownVotes,44152,0,2156,0,7357,38858,686
0,82,DownVotes,44152,0,2156,0,7357,38860,686
0,82,DownVotes,44152,0,2156,0,7357,38878,686
0,82,DownVotes,44152,0,2156,0,7357,38880,686
4,82,DownVotes,44152,0,2156,0,7357,38911,686
0,82,DownVotes,44152,1,2156,0,7357,38966,686
0,82,DownVotes,44152,8,2156,0,7357,38969,686
0,82,DownVotes,44152,7,2156,0,7357,39003,686
4,82,DownVotes,44152,9,2156,0,7357,39009,686
0,82,DownVotes,44152,0,2156,0,7357,39091,686
4,82,DownVotes,44152,2,2156,0,7357,39095,686
1,82,DownVotes,44152,1,2156,0,7357,39108,686
0,82,DownVotes,44152,0,2156,0,7357,39145,686
0,82,DownVotes,44152,0,2156,0,7357,39146,686
7,82,DownVotes,44152,2,2156,0,7357,39228,686
0,82,DownVotes,44152,1,2156,0,7357,39248,686
3,82,DownVotes,44152,3,2156,0,7357,39281,686
5,82,DownVotes,44152,1,2156,0,7357,39329,686
3,82,DownVotes,44152,2,2156,0,7357,39331,686
0,82,DownVotes,44152,2,2156,0,7357,40346,686
0,82,DownVotes,44152,1,2156,0,7357,40376,686
0,82,DownVotes,44152,1,2156,0,7357,40380,686
6,82,DownVotes,44152,1,2156,0,7357,40386,686
0,82,DownVotes,44152,2,2156,0,7357,40428,686
0,82,DownVotes,44152,0,2156,0,7357,40431,686
0,82,DownVotes,44152,0,2156,0,7357,40433,686
0,82,DownVotes,44152,0,2156,0,7357,40435,686
0,82,DownVotes,44152,0,2156,0,7357,40438,686
0,82,DownVotes,44152,0,2156,0,7357,40440,686
1,82,DownVotes,44152,5,2156,0,7357,40478,686
3,82,DownVotes,44152,0,2156,0,7357,40488,686
4,82,DownVotes,44152,2,2156,0,7357,40489,686
3,82,DownVotes,44152,2,2156,0,7357,40509,686
0,82,DownVotes,44152,1,2156,0,7357,40513,686
0,82,DownVotes,44152,0,2156,0,7357,40521,686
0,82,DownVotes,44152,0,2156,0,7357,40523,686
0,82,DownVotes,44152,0,2156,0,7357,40525,686
0,82,DownVotes,44152,0,2156,0,7357,40526,686
6,82,DownVotes,44152,2,2156,0,7357,40547,686
8,82,DownVotes,44152,2,2156,0,7357,40562,686
1,82,DownVotes,44152,1,2156,0,7357,40619,686
9,82,DownVotes,44152,2,2156,0,7357,40662,686
0,82,DownVotes,44152,2,2156,0,7357,40669,686
0,82,DownVotes,44152,2,2156,0,7357,40671,686
0,82,DownVotes,44152,0,2156,0,7357,40682,686
0,82,DownVotes,44152,0,2156,0,7357,40683,686
0,82,DownVotes,44152,0,2156,0,7357,40690,686
3,82,DownVotes,44152,1,2156,0,7357,40694,686
1,82,DownVotes,44152,1,2156,0,7357,40699,686
1,82,DownVotes,44152,4,2156,0,7357,40738,686
2,82,DownVotes,44152,1,2156,0,7357,40781,686
4,82,DownVotes,44152,3,2156,0,7357,40821,686
0,82,DownVotes,44152,0,2156,0,7357,40825,686
0,82,DownVotes,44152,0,2156,0,7357,40832,686
0,82,DownVotes,44152,0,2156,0,7357,40834,686
0,82,DownVotes,44152,0,2156,0,7357,40836,686
3,82,DownVotes,44152,1,2156,0,7357,40837,686
3,82,DownVotes,44152,2,2156,0,7357,40839,686
0,82,DownVotes,44152,0,2156,0,7357,40843,686
0,82,DownVotes,44152,0,2156,0,7357,40844,686
0,82,DownVotes,44152,0,2156,0,7357,40845,686
4,82,DownVotes,44152,1,2156,0,7357,40864,686
1,82,DownVotes,44152,1,2156,0,7357,40877,686
3,82,DownVotes,44152,1,2156,0,7357,40909,686
0,82,DownVotes,44152,0,2156,0,7357,40912,686
0,82,DownVotes,44152,0,2156,0,7357,40915,686
0,82,DownVotes,44152,0,2156,0,7357,40917,686
1,82,DownVotes,44152,5,2156,0,7357,40918,686
2,82,DownVotes,44152,3,2156,0,7357,40937,686
2,82,DownVotes,44152,0,2156,0,7357,40946,686
9,82,DownVotes,44152,-1,2156,0,7357,40968,686
1,82,DownVotes,44152,4,2156,0,7357,41017,686
2,82,DownVotes,44152,0,2156,0,7357,41018,686
0,82,DownVotes,44152,1,2156,0,7357,41069,686
0,82,DownVotes,44152,0,2156,0,7357,41184,686
0,82,DownVotes,44152,2,2156,0,7357,41258,686
0,82,DownVotes,44152,0,2156,0,7357,41299,686
1,82,DownVotes,44152,0,2156,0,7357,41337,686
2,82,DownVotes,44152,3,2156,0,7357,41357,686
8,82,DownVotes,44152,1,2156,0,7357,41371,686
0,82,DownVotes,44152,9,2156,0,7357,41423,686
2,82,DownVotes,44152,1,2156,0,7357,41433,686
0,82,DownVotes,44152,0,2156,0,7357,41459,686
2,82,DownVotes,44152,1,2156,0,7357,41499,686
0,82,DownVotes,44152,0,2156,0,7357,41501,686
0,82,DownVotes,44152,0,2156,0,7357,41502,686
0,82,DownVotes,44152,3,2156,0,7357,41534,686
5,82,DownVotes,44152,1,2156,0,7357,41548,686
1,82,DownVotes,44152,2,2156,0,7357,41560,686
0,82,DownVotes,44152,0,2156,0,7357,41593,686
3,82,DownVotes,44152,5,2156,0,7357,41594,686
0,82,DownVotes,44152,0,2156,0,7357,41631,686
3,82,DownVotes,44152,3,2156,0,7357,41634,686
0,82,DownVotes,44152,1,2156,0,7357,41666,686
3,82,DownVotes,44152,6,2156,0,7357,41667,686
4,82,DownVotes,44152,2,2156,0,7357,41675,686
4,82,DownVotes,44152,1,2156,0,7357,41679,686
0,82,DownVotes,44152,1,2156,0,7357,41858,686
2,82,DownVotes,44152,2,2156,0,7357,41864,686
3,82,DownVotes,44152,0,2156,0,7357,41878,686
0,82,DownVotes,44152,1,2156,0,7357,41887,686
2,82,DownVotes,44152,1,2156,0,7357,41907,686
6,82,DownVotes,44152,1,2156,0,7357,41929,686
1,82,DownVotes,44152,1,2156,0,7357,42971,686
7,82,DownVotes,44152,1,2156,0,7357,43008,686
0,82,DownVotes,44152,1,2156,0,7357,43041,686
1,82,DownVotes,44152,1,2156,0,7357,43133,686
1,82,DownVotes,44152,-1,2156,0,7357,43139,686
0,82,DownVotes,44152,0,2156,0,7357,43148,686
2,82,DownVotes,44152,1,2156,0,7357,43352,686
0,82,DownVotes,44152,5,2156,0,7357,43373,686
0,82,DownVotes,44152,4,2156,0,7357,43485,686
0,82,DownVotes,44152,1,2156,0,7357,43486,686
1,82,DownVotes,44152,3,2156,0,7357,43565,686
7,82,DownVotes,44152,1,2156,0,7357,43644,686
2,82,DownVotes,44152,1,2156,0,7357,43646,686
1,82,DownVotes,44152,2,2156,0,7357,43774,686
1,82,DownVotes,44152,1,2156,0,7357,44057,686
0,82,DownVotes,44152,1,2156,0,7357,44075,686
0,82,DownVotes,44152,4,2156,0,7357,44150,686
0,82,DownVotes,44152,2,2156,0,7357,44258,686
2,82,DownVotes,44152,2,2156,0,7357,44260,686
2,82,DownVotes,44152,1,2156,0,7357,44326,686
1,82,DownVotes,44152,2,2156,0,7357,44337,686
3,82,DownVotes,44152,1,2156,0,7357,44353,686
3,82,DownVotes,44152,1,2156,0,7357,44354,686
4,82,DownVotes,44152,2,2156,0,7357,44375,686
1,82,DownVotes,44152,1,2156,0,7357,44376,686
1,82,DownVotes,44152,11,2156,0,7357,44406,686
3,82,DownVotes,44152,1,2156,0,7357,44428,686
1,82,DownVotes,44152,7,2156,0,7357,44519,686
1,82,DownVotes,44152,1,2156,0,7357,44539,686
2,82,DownVotes,44152,3,2156,0,7357,44547,686
0,82,DownVotes,44152,0,2156,0,7357,44696,686
0,82,DownVotes,44152,3,2156,0,7357,44764,686
0,82,DownVotes,44152,1,2156,0,7357,44802,686
2,82,DownVotes,44152,1,2156,0,7357,44851,686
0,82,DownVotes,44152,1,2156,0,7357,44920,686
1,82,DownVotes,44152,5,2156,0,7357,44988,686
3,82,DownVotes,44152,1,2156,0,7357,45057,686
0,82,DownVotes,44152,10,2156,0,7357,45265,686
3,82,DownVotes,44152,1,2156,0,7357,45342,686
2,82,DownVotes,44152,3,2156,0,7357,45343,686
0,82,DownVotes,44152,2,2156,0,7357,45423,686
2,82,DownVotes,44152,2,2156,0,7357,45424,686
6,82,DownVotes,44152,1,2156,0,7357,45448,686
4,82,DownVotes,44152,2,2156,0,7357,45490,686
2,82,DownVotes,44152,1,2156,0,7357,45492,686
0,82,DownVotes,44152,0,2156,0,7357,45495,686
4,82,DownVotes,44152,2,2156,0,7357,45512,686
0,82,DownVotes,44152,1,2156,0,7357,45514,686
3,82,DownVotes,44152,1,2156,0,7357,45517,686
2,82,DownVotes,44152,7,2156,0,7357,45519,686
7,82,DownVotes,44152,1,2156,0,7357,45534,686
6,82,DownVotes,44152,3,2156,0,7357,45573,686
1,82,DownVotes,44152,5,2156,0,7357,45697,686
0,82,DownVotes,44152,1,2156,0,7357,45698,686
4,82,DownVotes,44152,4,2156,0,7357,45785,686
0,82,DownVotes,44152,3,2156,0,7357,45786,686
3,82,DownVotes,44152,2,2156,0,7357,45832,686
1,82,DownVotes,44152,2,2156,0,7357,45834,686
2,82,DownVotes,44152,0,2156,0,7357,45869,686
7,82,DownVotes,44152,2,2156,0,7357,45970,686
0,82,DownVotes,44152,1,2156,0,7357,46023,686
4,82,DownVotes,44152,2,2156,0,7357,46111,686
0,82,DownVotes,44152,0,2156,0,7357,46133,686
1,82,DownVotes,44152,0,2156,0,7357,46274,686
0,82,DownVotes,44152,8,2156,0,7357,46275,686
0,82,DownVotes,44152,1,2156,0,7357,46297,686
2,82,DownVotes,44152,3,2156,0,7357,46323,686
3,82,DownVotes,44152,1,2156,0,7357,46324,686
3,82,DownVotes,44152,1,2156,0,7357,46331,686
4,82,DownVotes,44152,7,2156,0,7357,46335,686
10,82,DownVotes,44152,4,2156,0,7357,46378,686
3,82,DownVotes,44152,5,2156,0,7357,46381,686
0,82,DownVotes,44152,3,2156,0,7357,46411,686
1,82,DownVotes,44152,3,2156,0,7357,46435,686
2,82,DownVotes,44152,2,2156,0,7357,46533,686
0,82,DownVotes,44152,3,2156,0,7357,46552,686
9,82,DownVotes,44152,4,2156,0,7357,46556,686
4,82,DownVotes,44152,11,2156,0,7357,46560,686
2,82,DownVotes,44152,7,2156,613,7357,46569,686
3,82,DownVotes,44152,2,2156,0,7357,46617,686
1,82,DownVotes,44152,2,2156,0,7357,46645,686
1,82,DownVotes,44152,1,2156,0,7357,46678,686
0,82,DownVotes,44152,2,2156,0,7357,46680,686
1,82,DownVotes,44152,1,2156,0,7357,46793,686
0,82,DownVotes,44152,2,2156,0,7357,46861,686
1,82,DownVotes,44152,5,2156,0,7357,46906,686
2,82,DownVotes,44152,5,2156,0,7357,46976,686
2,82,DownVotes,44152,1,2156,0,7357,47023,686
0,82,DownVotes,44152,4,2156,0,7357,47031,686
1,82,DownVotes,44152,2,2156,0,7357,47081,686
0,82,DownVotes,44152,0,2156,0,7357,47109,686
1,82,DownVotes,44152,2,2156,0,7357,47144,686
6,82,DownVotes,44152,1,2156,0,7357,47254,686
0,82,DownVotes,44152,4,2156,0,7357,47368,686
1,82,DownVotes,44152,3,2156,0,7357,47409,686
1,82,DownVotes,44152,1,2156,0,7357,47410,686
1,82,DownVotes,44152,-1,2156,0,7357,47496,686
4,82,DownVotes,44152,2,2156,0,7357,47522,686
0,82,DownVotes,44152,4,2156,0,7357,47596,686
0,82,DownVotes,44152,0,2156,0,7357,47673,686
2,82,DownVotes,44152,3,2156,0,7357,47852,686
1,82,DownVotes,44152,1,2156,0,7357,47859,686
0,82,DownVotes,44152,1,2156,0,7357,47891,686
7,82,DownVotes,44152,6,2156,0,7357,47895,686
3,82,DownVotes,44152,6,2156,0,7357,47943,686
3,82,DownVotes,44152,2,2156,0,7357,47975,686
0,82,DownVotes,44152,1,2156,0,7357,48082,686
3,82,DownVotes,44152,2,2156,0,7357,48103,686
3,82,DownVotes,44152,1,2156,0,7357,48156,686
3,82,DownVotes,44152,3,2156,0,7357,48193,686
3,82,DownVotes,44152,1,2156,0,7357,48194,686
5,82,DownVotes,44152,-1,2156,0,7357,48201,686
0,82,DownVotes,44152,2,2156,0,7357,48354,686
2,82,DownVotes,44152,1,2156,0,7357,48416,686
5,82,DownVotes,44152,1,2156,0,7357,48423,686
2,82,DownVotes,44152,2,2156,0,7357,48457,686
1,82,DownVotes,44152,1,2156,0,7357,48548,686
9,82,DownVotes,44152,9,2156,0,7357,48628,686
7,82,DownVotes,44152,6,2156,0,7357,48827,686
4,82,DownVotes,44152,1,2156,0,7357,48874,686
1,82,DownVotes,44152,1,2156,0,7357,48969,686
6,82,DownVotes,44152,2,2156,0,7357,48975,686
0,82,DownVotes,44152,7,2156,0,7357,49096,686
5,82,DownVotes,44152,4,2156,0,7357,49129,686
2,82,DownVotes,44152,2,2156,0,7357,49139,686
0,82,DownVotes,44152,1,2156,0,7357,49159,686
0,82,DownVotes,44152,3,2156,0,7357,49227,686
1,82,DownVotes,44152,0,2156,0,7357,49242,686
1,82,DownVotes,44152,6,2156,0,7357,49288,686
2,82,DownVotes,44152,1,2156,0,7357,49290,686
0,82,DownVotes,44152,3,2156,0,7357,49405,686
6,82,DownVotes,44152,3,2156,0,7357,49423,686
5,82,DownVotes,44152,2,2156,0,7357,49486,686
1,82,DownVotes,44152,0,2156,0,7357,49619,686
2,82,DownVotes,44152,1,2156,0,7357,49683,686
5,82,DownVotes,44152,1,2156,0,7357,49749,686
4,82,DownVotes,44152,5,2156,474,7357,49762,686
3,82,DownVotes,44152,2,2156,0,7357,49817,686
1,82,DownVotes,44152,1,2156,0,7357,49852,686
0,82,DownVotes,44152,5,2156,0,7357,49874,686
1,82,DownVotes,44152,1,2156,0,7357,49876,686
2,82,DownVotes,44152,1,2156,0,7357,49902,686
11,82,DownVotes,44152,3,2156,0,7357,49980,686
1,82,DownVotes,44152,6,2156,0,7357,49983,686
10,82,DownVotes,44152,1,2156,0,7357,50020,686
4,82,DownVotes,44152,1,2156,0,7357,50057,686
5,82,DownVotes,44152,2,2156,0,7357,50125,686
2,82,DownVotes,44152,2,2156,0,7357,50142,686
0,82,DownVotes,44152,2,2156,0,7357,50181,686
5,82,DownVotes,44152,2,2156,0,7357,50387,686
0,82,DownVotes,44152,1,2156,0,7357,50416,686
2,82,DownVotes,44152,6,2156,0,7357,50469,686
0,82,DownVotes,44152,0,2156,0,7357,50508,686
2,82,DownVotes,44152,1,2156,0,7357,50510,686
1,82,DownVotes,44152,1,2156,0,7357,50511,686
6,82,DownVotes,44152,2,2156,0,7357,50620,686
1,82,DownVotes,44152,1,2156,0,7357,50685,686
0,82,DownVotes,44152,0,2156,0,7357,50694,686
0,82,DownVotes,44152,2,2156,0,7357,50701,686
3,82,DownVotes,44152,1,2156,0,7357,50800,686
2,82,DownVotes,44152,5,2156,0,7357,50805,686
1,82,DownVotes,44152,3,2156,0,7357,50990,686
0,82,DownVotes,44152,1,2156,0,7357,51247,686
3,82,DownVotes,44152,4,2156,0,7357,51253,686
0,82,DownVotes,44152,2,2156,0,7357,51281,686
9,82,DownVotes,44152,3,2156,287,7357,51295,686
0,82,DownVotes,44152,1,2156,0,7357,51426,686
0,82,DownVotes,44152,1,2156,0,7357,51455,686
0,82,DownVotes,44152,1,2156,0,7357,51458,686
4,82,DownVotes,44152,1,2156,0,7357,51546,686
1,82,DownVotes,44152,0,2156,0,7357,51578,686
0,82,DownVotes,44152,1,2156,0,7357,51687,686
1,82,DownVotes,44152,1,2156,0,7357,51761,686
6,82,DownVotes,44152,2,2156,0,7357,51837,686
2,82,DownVotes,44152,1,2156,0,7357,51838,686
1,82,DownVotes,44152,1,2156,0,7357,51839,686
0,82,DownVotes,44152,3,2156,0,7357,51852,686
0,82,DownVotes,44152,1,2156,0,7357,51860,686
1,82,DownVotes,44152,0,2156,0,7357,51909,686
3,82,DownVotes,44152,0,2156,0,7357,52073,686
0,82,DownVotes,44152,1,2156,0,7357,52074,686
1,82,DownVotes,44152,1,2156,0,7357,52186,686
0,82,DownVotes,44152,2,2156,0,7357,52190,686
4,82,DownVotes,44152,1,2156,0,7357,52300,686
0,82,DownVotes,44152,2,2156,0,7357,52383,686
2,82,DownVotes,44152,1,2156,0,7357,52472,686
2,82,DownVotes,44152,1,2156,0,7357,52477,686
2,82,DownVotes,44152,6,2156,0,7357,52479,686
0,82,DownVotes,44152,2,2156,0,7357,52514,686
2,82,DownVotes,44152,3,2156,0,7357,52532,686
0,82,DownVotes,44152,0,2156,0,7357,52547,686
0,82,DownVotes,44152,0,2156,0,7357,52549,686
4,82,DownVotes,44152,2,2156,0,7357,52590,686
0,82,DownVotes,44152,0,2156,0,7357,52610,686
2,82,DownVotes,44152,1,2156,0,7357,52684,686
4,82,DownVotes,44152,3,2156,0,7357,52741,686
0,82,DownVotes,44152,1,2156,0,7357,52744,686
2,82,DownVotes,44152,1,2156,0,7357,53070,686
1,82,DownVotes,44152,3,2156,0,7357,53139,686
4,82,DownVotes,44152,0,2156,0,7357,53141,686
1,82,DownVotes,44152,9,2156,0,7357,53159,686
4,82,DownVotes,44152,1,2156,0,7357,53257,686
0,82,DownVotes,44152,1,2156,0,7357,54469,686
2,82,DownVotes,44152,1,2156,0,7357,54495,686
1,82,DownVotes,44152,3,2156,0,7357,54496,686
1,82,DownVotes,44152,1,2156,0,7357,54526,686
1,82,DownVotes,44152,1,2156,0,7357,54527,686
2,82,DownVotes,44152,2,2156,0,7357,54529,686
2,82,DownVotes,44152,1,2156,0,7357,54560,686
0,82,DownVotes,44152,3,2156,0,7357,54598,686
0,82,DownVotes,44152,0,2156,0,7357,54602,686
2,82,DownVotes,44152,1,2156,0,7357,54614,686
0,82,DownVotes,44152,2,2156,0,7357,54680,686
3,82,DownVotes,44152,4,2156,0,7357,54685,686
1,82,DownVotes,44152,1,2156,0,7357,54756,686
0,82,DownVotes,44152,3,2156,0,7357,54759,686
0,82,DownVotes,44152,2,2156,0,7357,54770,686
0,82,DownVotes,44152,2,2156,0,7357,54957,686
0,82,DownVotes,44152,1,2156,0,7357,55013,686
0,82,DownVotes,44152,2,2156,0,7357,55095,686
4,82,DownVotes,44152,2,2156,0,7357,55133,686
6,82,DownVotes,44152,1,2156,0,7357,55282,686
5,82,DownVotes,44152,2,2156,0,7357,55331,686
0,82,DownVotes,44152,2,2156,0,7357,55332,686
1,82,DownVotes,44152,3,2156,0,7357,55425,686
0,82,DownVotes,44152,1,2156,0,7357,55568,686
4,82,DownVotes,44152,4,2156,0,7357,55570,686
6,82,DownVotes,44152,2,2156,0,7357,55620,686
0,82,DownVotes,44152,1,2156,0,7357,55623,686
3,82,DownVotes,44152,3,2156,0,7357,55632,686
1,82,DownVotes,44152,5,2156,0,7357,55819,686
0,82,DownVotes,44152,1,2156,0,7357,55885,686
1,82,DownVotes,44152,1,2156,0,7357,55886,686
2,82,DownVotes,44152,1,2156,0,7357,55889,686
0,82,DownVotes,44152,3,2156,0,7357,55955,686
3,82,DownVotes,44152,4,2156,0,7357,55970,686
0,82,DownVotes,44152,0,2156,0,7357,55972,686
0,82,DownVotes,44152,2,2156,0,7357,55978,686
0,82,DownVotes,44152,3,2156,0,7357,56003,686
0,82,DownVotes,44152,1,2156,0,7357,56007,686
2,82,DownVotes,44152,5,2156,0,7357,56009,686
1,82,DownVotes,44152,2,2156,0,7357,56011,686
2,82,DownVotes,44152,5,2156,0,7357,56014,686
3,82,DownVotes,44152,3,2156,0,7357,56026,686
0,82,DownVotes,44152,5,2156,0,7357,56071,686
6,82,DownVotes,44152,6,2156,0,7357,56076,686
0,82,DownVotes,44152,7,2156,0,7357,56107,686
0,82,DownVotes,44152,2,2156,0,7357,56138,686
0,82,DownVotes,44152,4,2156,0,7357,56187,686
1,82,DownVotes,44152,1,2156,0,7357,56355,686
0,82,DownVotes,44152,1,2156,0,7357,56394,686
5,82,DownVotes,44152,6,2156,0,7357,56403,686
