,PostId,userId,Score,ViewCount,CommentCount
55863,68669,29626.0,2,39.0,1
55864,68671,29021.0,2,503.0,0
55865,68672,28903.0,6,,0
55866,68673,29674.0,0,50.0,2
55867,68674,28746.0,0,,1
55868,68675,29673.0,0,,7
55869,68676,29677.0,8,220.0,1
55870,68677,6248.0,12,,3
55871,68678,29676.0,1,99.0,6
55872,68679,7883.0,2,,0
55873,68680,29676.0,2,333.0,5
55874,68681,28053.0,0,,0
55875,68682,29673.0,0,,1
55876,68684,29681.0,2,70.0,6
55877,68686,29684.0,1,67.0,5
55878,68687,17230.0,6,,1
55879,68688,28988.0,3,,2
55880,68689,28988.0,1,,0
55881,68692,29688.0,7,2432.0,0
55882,68694,17230.0,4,,3
55883,68696,29065.0,0,1233.0,0
55884,68698,29617.0,1,,2
55885,68701,29350.0,2,,1
55886,68702,29065.0,1,357.0,0
55887,68703,20042.0,3,60.0,0
55888,68704,12329.0,1,115.0,0
55889,68705,7787.0,6,167.0,0
55890,68706,29693.0,0,,3
55891,68708,28903.0,1,,0
55892,68709,29694.0,2,,0
55893,68710,26267.0,3,814.0,7
55894,68711,26338.0,0,,0
55895,68712,26338.0,0,,0
55896,68713,29068.0,2,,2
55897,68715,8927.0,1,,0
55898,68717,14730.0,10,624.0,1
55899,68719,601.0,8,,0
55900,68720,27099.0,1,98.0,2
55901,68721,,10,,0
55902,68723,14730.0,1,,0
55903,68724,24477.0,1,215.0,0
55904,68725,29696.0,5,563.0,2
55905,68726,17230.0,11,,1
55906,68728,24073.0,0,,0
55907,68729,3382.0,2,,2
55908,68731,17230.0,6,,0
55909,68732,20776.0,1,,0
55910,68734,4505.0,0,,0
55911,68736,4541.0,3,181.0,0
55912,68737,29363.0,3,1905.0,3
55913,68738,14838.0,1,128.0,0
55914,68739,10598.0,1,,0
55915,68740,945.0,1,820.0,0
55916,68741,10354.0,1,,0
55917,68743,28732.0,1,,0
55918,68745,2592.0,0,,0
55919,68746,26338.0,4,,4
55920,68747,23853.0,5,,1
55921,68748,29705.0,1,54.0,0
55922,68749,26338.0,0,,0
55923,68750,26338.0,0,,0
55924,68751,29704.0,0,203.0,0
55925,68752,17015.0,2,135.0,9
55926,68753,21599.0,6,,0
55927,68754,14646.0,2,,0
55928,68755,28903.0,1,,0
55929,68756,28903.0,4,,0
55930,68757,29689.0,1,147.0,0
55931,68758,29710.0,2,49.0,0
55932,68759,29711.0,0,751.0,1
55933,68761,,0,,0
55934,68762,22571.0,4,155.0,0
55935,68763,24154.0,1,,0
55936,68766,29712.0,1,243.0,3
55937,68767,29713.0,0,152.0,7
55938,68768,,1,,3
55939,68770,29433.0,1,,1
55940,68771,27581.0,0,,0
55941,68772,27581.0,0,,0
55942,68773,29718.0,0,300.0,0
55943,68774,26800.0,1,95.0,0
55944,68775,24097.0,1,52.0,5
55945,68777,29726.0,1,48.0,1
55946,68778,2958.0,2,,0
55947,68779,27581.0,0,,0
55948,68780,27581.0,0,,0
55949,68781,28903.0,3,,0
55950,68782,919.0,2,,1
55951,68784,29727.0,2,60.0,0
55952,68786,29303.0,0,268.0,0
55953,68788,29617.0,2,,8
55954,68789,7828.0,2,,0
55955,68790,601.0,1,,2
55956,68791,17661.0,1,,0
55957,68792,28761.0,1,88.0,3
55958,68793,27244.0,10,2211.0,2
55959,68794,5464.0,1,100.0,0
55960,68795,22484.0,0,101.0,0
55961,68796,,1,,1
55962,68798,25936.0,7,,0
55963,68799,12005.0,-3,84.0,6
55964,68800,29732.0,2,347.0,2
55965,68802,29640.0,3,91.0,1
55966,68803,29736.0,3,223.0,3
55967,68804,25944.0,0,,0
55968,68805,919.0,4,,1
55969,68806,28746.0,3,,1
55970,68807,279.0,2,,2
55971,68808,28365.0,3,115.0,2
55972,68809,4505.0,3,,7
55973,68810,29737.0,5,208.0,3
55974,68811,,3,,9
55975,68812,29739.0,2,542.0,0
55976,68813,29738.0,-1,62.0,2
55977,68815,29741.0,-1,,1
55978,68816,3382.0,2,,0
55979,68817,29068.0,0,,2
55980,68818,2221.0,1,,1
55981,68819,7706.0,1,,0
55982,68820,27581.0,0,,0
55983,68821,27581.0,0,,0
55984,68823,27581.0,0,,0
55985,68824,27581.0,0,,0
55986,68825,29742.0,3,555.0,8
55987,68827,,3,,11
55988,68828,20009.0,1,110.0,6
55989,68829,13516.0,2,,0
55990,68830,29362.0,0,869.0,0
55991,68832,24808.0,1,,7
55992,68833,6633.0,3,,0
55993,68834,29547.0,12,926.0,8
55994,68835,28903.0,1,,0
55995,68836,27900.0,0,,0
55996,68837,29747.0,5,234.0,0
55997,68838,28903.0,1,,1
55998,68839,17230.0,17,,2
55999,68840,29749.0,0,122.0,8
56000,68841,28903.0,2,,10
56001,68842,10172.0,3,,2
56002,68843,28774.0,1,109.0,0
56003,68844,29475.0,0,,0
56004,68845,26206.0,2,,0
56005,68846,22571.0,0,,0
56006,68847,29754.0,1,186.0,0
56007,68848,6248.0,3,,0
56008,68849,24073.0,1,,2
56009,68852,29090.0,0,24.0,3
56010,68853,30413.0,0,,0
56011,68854,29756.0,0,125.0,0
56012,68855,686.0,1,,1
56013,68856,29757.0,0,99.0,3
56014,68857,29758.0,0,,0
56015,68858,29758.0,0,,0
56016,68859,29760.0,1,93.0,4
56017,68860,3382.0,1,,3
56018,68861,29763.0,0,112.0,2
56019,68862,17322.0,0,214.0,0
56020,68863,4505.0,1,,0
56021,68864,5339.0,3,85.0,1
56022,68865,29764.0,1,206.0,3
56023,68866,28746.0,2,,0
56024,68867,29475.0,2,,3
56025,68868,29475.0,0,,0
56026,68870,29765.0,1,113.0,3
56027,68872,3382.0,0,,0
56028,68875,29769.0,3,51.0,3
56029,68876,18303.0,0,61.0,2
56030,68877,10098.0,1,223.0,5
56031,68878,805.0,3,,0
56032,68879,29690.0,0,65.0,0
56033,68882,29770.0,1,178.0,1
56034,68883,9162.0,0,40.0,2
56035,68886,14730.0,3,306.0,3
56036,68887,22047.0,2,,0
56037,68889,29772.0,0,81.0,3
56038,68891,26338.0,0,,0
56039,68892,26338.0,0,,0
56040,68893,14826.0,5,1782.0,1
56041,68895,27581.0,2,,0
56042,68897,16137.0,2,,1
56043,68898,7787.0,1,,0
56044,68899,3382.0,0,,0
56045,68900,27261.0,1,146.0,0
56046,68901,686.0,6,,0
56047,68902,26338.0,0,,0
56048,68903,26338.0,0,,0
56049,68904,29774.0,3,121.0,2
56050,68905,10172.0,8,,0
56051,68907,29777.0,3,100.0,2
56052,68908,686.0,0,,2
56053,68909,3382.0,0,,0
56054,68910,10760.0,0,65.0,3
56055,68911,29331.0,1,199.0,0
56056,68912,29605.0,-1,153.0,0
56057,68913,29778.0,0,47.0,2
56058,68914,10479.0,1,,0
56059,68915,29779.0,1,223.0,1
56060,68917,17230.0,31,,1
56061,68919,919.0,3,,1
56062,68921,29187.0,4,,4
56063,68922,14888.0,7,,2
56064,68923,29783.0,1,166.0,0
56065,68925,29785.0,1,38.0,1
56066,68927,29787.0,0,70.0,2
56067,68929,14289.0,1,214.0,3
56068,68931,11051.0,1,135.0,6
56069,68934,27556.0,3,,0
56070,68935,29737.0,0,73.0,1
56071,68936,6633.0,1,,1
56072,68938,14143.0,1,1507.0,0
56073,68939,805.0,1,,8
56074,68940,29792.0,2,1197.0,0
56075,68942,17714.0,0,97.0,3
56076,68944,17714.0,0,170.0,1
56077,68945,29793.0,3,329.0,0
56078,68947,29795.0,0,65.0,2
56079,68948,29796.0,1,,2
56080,68949,29797.0,4,86.0,0
56081,68950,29068.0,2,,0
56082,68951,7828.0,2,,1
56083,68952,3379.0,1,34.0,0
56084,68954,22047.0,2,,0
56085,68956,1098.0,0,30.0,0
56086,68959,29806.0,1,,1
56087,68960,14556.0,0,,0
56088,68961,26338.0,0,,0
56089,68962,26338.0,0,,0
56090,68963,29605.0,0,,0
56091,68965,3277.0,2,,1
56092,68966,29716.0,3,746.0,5
56093,68968,17230.0,4,,0
56094,68970,27581.0,0,,0
56095,68971,27581.0,0,,0
56096,68972,29335.0,1,45.0,1
56097,68973,29813.0,0,70.0,3
56098,68976,27581.0,0,,0
56099,68977,27581.0,0,,0
56100,68978,-1.0,0,,0
56101,68979,21599.0,0,,0
56102,68980,-1.0,0,,0
56103,68981,21599.0,0,,0
56104,68982,29068.0,0,,1
56105,68983,26674.0,2,401.0,1
56106,68984,29761.0,2,241.0,8
56107,68985,26338.0,0,,0
56108,68986,26338.0,0,,0
56109,68987,29816.0,-1,88.0,0
56110,68989,1098.0,0,81.0,6
56111,68990,26338.0,0,,0
56112,68991,26338.0,0,,0
56113,68993,29818.0,0,,0
56114,68996,29820.0,1,111.0,6
56115,68997,3382.0,1,,2
56116,68998,12436.0,1,,1
56117,68999,29290.0,5,326.0,2
56118,69000,29822.0,0,188.0,3
56119,69001,13526.0,7,1724.0,9
56120,69003,29617.0,2,,1
56121,69006,27581.0,0,,0
56122,69007,27581.0,0,,0
56123,69010,20009.0,2,83.0,1
56124,69011,20917.0,1,140.0,0
56125,69012,29404.0,1,73.0,0
56126,69014,29829.0,5,164.0,1
56127,69016,805.0,11,,0
56128,69019,29832.0,1,174.0,1
56129,69020,29404.0,1,,0
56130,69021,1026.0,0,118.0,5
56131,69022,29404.0,3,86.0,2
56132,69023,9394.0,7,,0
56133,69024,29433.0,1,,0
56134,69025,21599.0,2,,0
56135,69026,6029.0,0,,0
56136,69027,17801.0,0,51.0,2
56137,69028,10069.0,0,,0
56138,69030,27276.0,3,,0
56139,69032,17908.0,0,,0
56140,69033,7828.0,1,,1
56141,69034,23853.0,2,,0
56142,69038,28732.0,2,,1
56143,69041,3277.0,4,,2
56144,69042,27462.0,2,409.0,0
56145,69043,-1.0,0,,0
56146,69044,21599.0,0,,0
56147,69045,29841.0,2,162.0,9
56148,69046,14556.0,2,277.0,0
56149,69048,28504.0,2,,2
56150,69050,686.0,1,,0
56151,69051,26338.0,0,,0
56152,69052,26338.0,0,,0
56153,69053,22083.0,2,59.0,5
56154,69054,29847.0,2,161.0,0
56155,69055,3265.0,5,,0
56156,69056,26338.0,0,,0
56157,69057,26338.0,0,,0
56158,69058,27240.0,2,97.0,6
56159,69059,27581.0,0,,0
56160,69060,27581.0,0,,0
56161,69061,29816.0,3,145.0,7
56162,69062,3382.0,1,,0
56163,69063,29852.0,3,,6
56164,69066,3293.0,1,,2
56165,69068,5739.0,5,,0
56166,69069,29857.0,1,69.0,0
56167,69070,29860.0,0,253.0,0
56168,69073,29068.0,0,,3
56169,69076,28851.0,0,,0
56170,69078,-1.0,0,,0
56171,69079,21599.0,0,,0
56172,69081,21240.0,1,,4
56173,69083,28327.0,1,185.0,2
56174,69084,28746.0,3,,2
56175,69086,29863.0,2,121.0,0
56176,69088,29068.0,2,188.0,6
56177,69089,13634.0,0,,1
56178,69090,7828.0,2,,2
56179,69091,28903.0,2,,0
56180,69092,4048.0,1,98.0,12
56181,69093,8165.0,1,,5
56182,69094,29869.0,1,103.0,3
56183,69095,29617.0,0,,3
56184,69096,29820.0,3,75.0,8
56185,69097,19917.0,0,47.0,2
56186,69098,25335.0,1,110.0,1
56187,69099,29820.0,1,102.0,2
56188,69100,,1,,6
56189,69101,12329.0,1,259.0,0
56190,69102,21094.0,2,,4
56191,69103,16365.0,0,29.0,5
56192,69104,29617.0,2,,0
56193,69107,26338.0,0,,0
56194,69108,26338.0,0,,0
56195,69109,4505.0,2,,0
56196,69110,27866.0,1,,0
56197,69111,17308.0,1,126.0,0
56198,69112,29871.0,2,281.0,2
56199,69113,686.0,2,,1
56200,69114,29872.0,5,2591.0,3
56201,69115,29873.0,3,791.0,3
56202,69117,6633.0,11,,0
56203,69119,601.0,2,,5
56204,69120,29696.0,-1,77.0,3
56205,69121,,0,,0
56206,69123,23970.0,0,80.0,0
56207,69124,8006.0,4,109.0,6
56208,69125,29874.0,3,333.0,1
56209,69126,28746.0,2,,7
56210,69128,9964.0,1,,0
56211,69129,7706.0,1,,0
56212,69130,29876.0,3,1157.0,0
56213,69132,29878.0,-1,233.0,2
56214,69133,11708.0,1,,0
56215,69134,29879.0,2,137.0,6
56216,69135,3242.0,0,115.0,1
56217,69136,27900.0,1,1070.0,1
56218,69137,29884.0,0,,0
56219,69138,29885.0,-1,86.0,0
56220,69140,29820.0,-1,80.0,4
56221,69141,21599.0,1,,0
56222,69142,29068.0,1,,0
56223,69143,601.0,3,,10
56224,69144,29886.0,1,538.0,3
56225,69145,29887.0,0,663.0,3
56226,69146,29433.0,3,,0
56227,69147,,1,,0
56228,69148,892.0,1,,0
56229,69150,29889.0,1,26.0,0
56230,69151,27276.0,0,,0
56231,69152,29889.0,2,,0
56232,69153,10524.0,0,,0
56233,69154,11449.0,3,,0
56234,69156,29696.0,1,35.0,0
56235,69157,18528.0,4,5836.0,6
56236,69158,17481.0,1,,0
56237,69159,5764.0,8,,1
56238,69160,28903.0,1,,0
56239,69161,29890.0,0,87.0,8
56240,69162,29893.0,1,100.0,2
56241,69163,29895.0,0,466.0,5
56242,69164,18530.0,0,124.0,5
56243,69165,29894.0,0,,6
56244,69168,8515.0,4,161.0,2
56245,69169,4456.0,4,109.0,9
56246,69171,29894.0,0,,0
56247,69172,29898.0,0,57.0,0
56248,69173,29901.0,1,241.0,1
56249,69174,23853.0,1,,2
56250,69175,29902.0,0,126.0,2
56251,69176,686.0,1,,6
56252,69177,29903.0,1,41.0,0
56253,69178,7883.0,1,,1
56254,69179,12329.0,1,267.0,0
56255,69180,603.0,1,,7
56256,69181,28746.0,4,,0
56257,69183,29906.0,5,142.0,3
56258,69184,29696.0,2,70.0,2
56259,69185,29908.0,0,108.0,0
56260,69186,3293.0,4,,2
56261,69187,2860.0,1,,2
56262,69188,,1,34.0,3
56263,69189,686.0,1,,1
56264,69190,29537.0,1,58.0,5
56265,69191,11609.0,0,50.0,0
56266,69192,29912.0,3,134.0,3
56267,69193,29187.0,2,,1
56268,69194,12329.0,0,124.0,1
56269,69196,2860.0,1,,2
56270,69197,3468.0,1,,0
56271,69198,-1.0,0,,0
56272,69199,21599.0,0,,0
56273,69200,29913.0,2,,0
56274,69201,25.0,2,,0
56275,69202,29696.0,1,31.0,0
56276,69203,29916.0,0,219.0,0
56277,69204,29915.0,0,37.0,1
56278,69205,12329.0,1,392.0,0
56279,69206,3277.0,3,,3
56280,69207,12329.0,1,140.0,0
56281,69208,29068.0,0,849.0,0
56282,69209,6957.0,0,,2
56283,69210,26658.0,2,439.0,0
56284,69211,29917.0,0,37.0,4
56285,69212,,4,,0
56286,69213,8165.0,1,,3
56287,69215,25.0,2,,3
56288,69216,8165.0,1,,2
56289,69217,12329.0,0,336.0,5
56290,69218,29914.0,2,113.0,0
56291,69219,7616.0,1,87.0,5
56292,69220,919.0,6,,2
56293,69221,29920.0,3,323.0,1
56294,69222,8413.0,3,,1
56295,69223,7616.0,0,,0
56296,69224,29644.0,1,123.0,3
56297,69226,29921.0,4,45.0,0
56298,69228,13815.0,3,187.0,0
56299,69229,21074.0,2,,0
56300,69230,3262.0,2,,2
56301,69233,29923.0,1,319.0,1
56302,69234,25212.0,0,,0
56303,69235,29924.0,2,144.0,3
56304,69236,29491.0,2,,0
56305,69237,14156.0,2,981.0,1
56306,69238,29617.0,1,,1
56307,69240,29617.0,2,,4
56308,69241,7344.0,2,139.0,4
56309,69245,29926.0,2,119.0,0
56310,69247,28746.0,2,,0
56311,69249,14563.0,2,209.0,0
56312,69250,29928.0,2,,1
56313,69251,29929.0,2,273.0,2
56314,69252,22047.0,1,,0
56315,69253,26584.0,6,221.0,0
56316,69255,12548.0,1,,5
56317,69257,29931.0,0,116.0,10
56318,69258,28640.0,0,126.0,5
56319,69259,29932.0,0,66.0,4
56320,69260,29935.0,2,141.0,1
56321,69261,28786.0,0,,0
56322,69262,9866.0,1,,0
56323,69263,7972.0,7,581.0,1
56324,69264,1549.0,1,,3
56325,69265,26206.0,9,,0
56326,69266,601.0,1,,2
56327,69267,24517.0,2,73.0,8
56328,69268,4598.0,2,,1
56329,69269,11127.0,1,47.0,0
56330,69270,805.0,5,,9
56331,69271,7883.0,1,,0
56332,69272,29941.0,5,382.0,5
56333,69274,29943.0,1,,2
56334,69275,29944.0,1,72.0,0
56335,69276,20556.0,1,50.0,0
56336,69277,23853.0,4,,0
56337,69279,22047.0,11,,4
56338,69280,26338.0,0,,0
56339,69281,26338.0,0,,0
56340,69282,12329.0,1,221.0,0
56341,69283,29948.0,1,70.0,1
56342,69284,26338.0,0,,0
56343,69285,26338.0,0,,0
56344,69286,26338.0,0,,0
56345,69287,26338.0,0,,0
56346,69288,29950.0,-7,,1
56347,69289,29514.0,3,71.0,3
56348,69290,29951.0,-1,,1
56349,69291,17010.0,2,303.0,0
56350,69292,29953.0,-1,193.0,8
56351,69293,4598.0,2,,3
56352,69294,29187.0,2,,1
56353,69295,29187.0,0,,2
56354,69296,22468.0,2,,0
56355,69300,26338.0,0,,0
56356,69301,26338.0,0,,0
56357,69303,29956.0,6,,1
56358,69304,18615.0,1,123.0,1
56359,69305,603.0,5,,0
56360,69307,6534.0,1,63.0,1
56361,69308,29183.0,1,94.0,9
56362,69310,26338.0,0,,0
56363,69311,26338.0,0,,0
56364,69312,1191.0,2,,1
56365,69313,28500.0,3,,0
56366,69315,,2,,0
56367,69316,27623.0,0,148.0,5
56368,69317,29963.0,2,168.0,9
56369,69319,686.0,3,,3
56370,69320,1191.0,5,,5
56371,69321,601.0,1,,4
56372,69322,29965.0,2,31.0,3
56373,69323,29936.0,0,238.0,9
56374,69325,,9,,17
56375,69326,7972.0,2,,3
56376,69327,8013.0,-2,,6
56377,69328,8013.0,2,,13
56378,69329,16656.0,4,266.0,0
56379,69330,7616.0,0,,4
56380,69331,24743.0,1,43.0,0
56381,69333,29969.0,1,90.0,2
56382,69335,2719.0,2,,0
56383,69336,2676.0,1,40.0,3
56384,69338,16319.0,1,67.0,6
56385,69340,805.0,1,,0
56386,69343,29959.0,2,44.0,0
56387,69344,20776.0,1,,0
56388,69346,805.0,1,,10
56389,69348,29898.0,1,55.0,0
56390,69349,28668.0,1,91.0,4
56391,69350,29976.0,5,191.0,3
56392,69351,29924.0,0,,0
56393,69352,17748.0,2,319.0,8
56394,69353,29978.0,1,1507.0,3
56395,69354,29897.0,0,,0
56396,69355,17230.0,2,,2
56397,69356,29980.0,0,41.0,3
56398,69357,28285.0,0,,0
56399,69358,805.0,5,,4
56400,69359,24743.0,0,,1
56401,69360,8515.0,0,118.0,8
56402,69361,19879.0,5,,0
56403,69362,22047.0,3,,1
56404,69363,14346.0,1,129.0,0
56405,69366,6029.0,1,,0
56406,69367,29897.0,1,,0
56407,69368,21632.0,0,105.0,0
56408,69369,27014.0,0,109.0,5
56409,69370,22047.0,2,,4
56410,69371,29183.0,4,646.0,13
56411,69372,29863.0,1,,0
56412,69373,29988.0,3,242.0,1
56413,69374,29676.0,1,,1
56414,69375,23854.0,3,308.0,2
56415,69376,686.0,7,,2
56416,69377,29992.0,0,109.0,3
56417,69378,28704.0,1,,0
56418,69379,,1,,1
56419,69380,15980.0,1,111.0,5
56420,69381,601.0,1,,1
56421,69382,29994.0,1,,4
56422,69383,29995.0,6,699.0,8
56423,69384,919.0,1,,2
56424,69385,29996.0,0,147.0,1
56425,69386,29997.0,4,146.0,5
56426,69387,1390.0,3,,2
56427,69388,,0,,11
56428,69390,28524.0,0,101.0,0
56429,69393,29183.0,1,74.0,0
56430,69394,29068.0,1,,1
56431,69395,24073.0,0,,2
56432,69396,30001.0,2,89.0,1
56433,69397,4485.0,0,,2
56434,69398,30002.0,1,,0
56435,69399,17661.0,3,121.0,2
56436,69401,30004.0,3,473.0,1
56437,69402,29695.0,5,46.0,0
56438,69403,17072.0,2,,3
56439,69405,11408.0,1,394.0,1
56440,69406,29183.0,0,158.0,0
56441,69407,30008.0,0,704.0,0
56442,69408,30010.0,2,54.0,7
56443,69409,21257.0,3,146.0,8
56444,69411,28746.0,2,,2
56445,69412,29068.0,1,,0
56446,69413,30012.0,2,214.0,0
56447,69414,22047.0,6,,2
56448,69415,25944.0,4,,1
56449,69416,30014.0,2,99.0,1
56450,69417,30015.0,0,48.0,4
56451,69418,17748.0,2,232.0,3
56452,69419,17748.0,0,147.0,15
56453,69420,28746.0,1,,3
56454,69421,,6,141.0,3
56455,69422,30016.0,1,62.0,3
56456,69423,805.0,5,,0
56457,69424,29590.0,2,1054.0,6
56458,69425,30018.0,1,131.0,2
56459,69426,159.0,3,,0
56460,69427,6946.0,1,321.0,2
56461,69429,7620.0,3,,3
56462,69430,30022.0,0,305.0,2
56463,69431,26696.0,1,327.0,0
56464,69432,805.0,4,,1
56465,69435,20776.0,0,,0
56466,69438,13953.0,0,1258.0,1
56467,69439,29695.0,4,,0
56468,69441,27435.0,3,77.0,0
56469,69442,9994.0,1,401.0,1
56470,69444,21240.0,2,,0
56471,69445,20633.0,1,,3
56472,69448,29355.0,5,155.0,2
56473,69449,30031.0,2,132.0,2
56474,69450,25343.0,0,90.0,1
56475,69451,17661.0,2,66.0,3
56476,69452,16365.0,5,2030.0,5
56477,69453,601.0,2,,2
56478,69454,8960.0,0,,0
56479,69455,20633.0,5,,0
56480,69456,,4,,4
56481,69457,25973.0,1,72.0,0
56482,69458,3345.0,1,,0
56483,69459,,2,,0
56484,69460,18152.0,2,,2
56485,69461,17661.0,2,106.0,4
56486,69462,28746.0,0,,30
56487,69463,24743.0,0,,0
56488,69465,17661.0,2,,0
56489,69466,17661.0,3,,1
56490,69468,7828.0,5,,9
56491,69470,7828.0,0,,4
56492,69472,29612.0,1,414.0,2
56493,69473,686.0,1,,0
56494,69474,13138.0,2,,0
56495,69475,21587.0,1,35.0,5
56496,69476,30037.0,0,28.0,3
56497,69477,20917.0,3,560.0,2
56498,69479,805.0,3,,2
56499,69480,26050.0,0,288.0,0
56500,69483,20917.0,3,286.0,9
56501,69484,11867.0,12,,0
56502,69485,30041.0,0,30.0,3
56503,69486,805.0,1,,2
56504,69487,30042.0,0,214.0,3
56505,69489,29765.0,0,153.0,2
56506,69490,10760.0,1,,0
56507,69491,1549.0,1,,0
56508,69492,805.0,3,,7
56509,69493,892.0,4,,0
56510,69494,20556.0,1,333.0,6
56511,69496,442.0,2,,7
56512,69497,13138.0,3,,0
56513,69498,30049.0,0,132.0,3
56514,69499,5429.0,4,133.0,2
56515,69500,686.0,3,,5
56516,69501,30050.0,2,758.0,6
56517,69502,4253.0,1,,0
56518,69503,29617.0,2,,0
56519,69504,14289.0,0,55.0,1
56520,69505,3262.0,0,,12
56521,69506,8960.0,1,,2
56522,69508,6633.0,1,,1
56523,69509,30057.0,1,138.0,0
56524,69510,3382.0,1,,3
56525,69511,12329.0,2,71.0,2
56526,69512,30059.0,1,,0
56527,69513,12329.0,2,132.0,3
56528,69514,20885.0,0,131.0,0
56529,69515,30063.0,0,1341.0,1
56530,69516,30064.0,3,113.0,2
56531,69517,686.0,3,,3
56532,69518,28577.0,5,199.0,4
56533,69519,30067.0,0,73.0,2
56534,69520,30066.0,4,90.0,0
56535,69521,7344.0,0,353.0,7
56536,69522,2958.0,8,,0
56537,69523,24137.0,1,,3
56538,69524,30069.0,3,151.0,4
56539,69525,30070.0,0,82.0,0
56540,69527,805.0,4,,0
56541,69528,30072.0,1,228.0,2
56542,69529,7555.0,4,,0
56543,69530,28746.0,1,,0
56544,69531,1191.0,3,,0
56545,69532,1005.0,1,187.0,2
56546,69533,13525.0,0,63.0,0
56547,69534,7828.0,1,,0
56548,69535,30076.0,0,74.0,3
56549,69536,29617.0,1,,1
56550,69537,24154.0,3,,0
56551,69538,6141.0,2,,0
56552,69539,17017.0,0,90.0,0
56553,69541,13419.0,3,,0
56554,69542,16306.0,0,,0
56555,69543,20245.0,1,85.0,0
56556,69544,30080.0,1,80.0,0
56557,69545,686.0,4,,2
56558,69547,22047.0,8,,0
56559,69548,29765.0,0,310.0,6
56560,69549,11469.0,1,679.0,0
56561,69552,17617.0,1,,2
56562,69553,22047.0,1,,14
56563,69554,12752.0,3,87.0,2
56564,69555,4253.0,1,,3
56565,69556,4253.0,2,,4
56566,69557,12752.0,0,,0
56567,69560,21030.0,2,351.0,2
56568,69561,17661.0,3,144.0,0
56569,69562,12752.0,3,,5
56570,69563,14556.0,2,140.0,7
56571,69564,22311.0,3,,4
56572,69565,17230.0,1,,0
56573,69568,6534.0,2,162.0,3
56574,69569,12548.0,3,,0
56575,69570,30091.0,11,617.0,0
56576,69572,28141.0,0,,1
56577,69574,29137.0,1,176.0,0
56578,69575,24503.0,11,836.0,4
56579,69577,12938.0,0,46.0,7
56580,69578,,4,,2
56581,69579,11411.0,5,96.0,0
56582,69580,4083.0,1,166.0,1
56583,69581,7964.0,1,,0
56584,69582,919.0,14,,6
56585,69583,30036.0,2,,0
56586,69584,16859.0,2,,5
56587,69585,30094.0,2,315.0,6
56588,69588,25212.0,6,,3
56589,69589,686.0,0,,1
56590,69590,25212.0,2,,3
56591,69591,3262.0,3,,5
56592,69592,7870.0,1,41.0,0
56593,69594,14076.0,2,73.0,0
56594,69595,30097.0,1,41.0,0
56595,69596,7555.0,2,,0
56596,69597,8402.0,2,71.0,11
56597,69599,13090.0,2,74.0,2
56598,69600,29617.0,1,,0
56599,69602,27464.0,1,50.0,2
56600,69603,,3,,0
56601,69604,7706.0,0,,0
56602,69605,14589.0,1,451.0,0
56603,69606,17661.0,4,93.0,6
56604,69607,12752.0,2,,8
56605,69608,,1,,1
56606,69609,29686.0,3,81.0,0
56607,69610,12752.0,1,,0
56608,69611,11051.0,2,30.0,1
56609,69612,30100.0,1,70.0,2
56610,69613,2676.0,1,522.0,11
56611,69614,7071.0,8,,2
56612,69616,30102.0,1,93.0,0
56613,69617,3262.0,0,,0
56614,69619,14514.0,3,83.0,0
56615,69620,9964.0,1,,0
56616,69621,28746.0,3,,5
56617,69622,29737.0,2,184.0,1
56618,69624,20917.0,0,45.0,3
56619,69626,7250.0,5,,3
56620,69627,11441.0,2,207.0,2
56621,69629,30107.0,1,151.0,4
56622,69630,29617.0,1,,6
56623,69631,12752.0,3,,0
56624,69632,26150.0,3,62.0,2
56625,69633,9007.0,12,306.0,1
56626,69634,30110.0,0,25.0,2
56627,69635,17833.0,0,284.0,4
56628,69636,30111.0,0,98.0,3
56629,69637,19822.0,-2,,2
56630,69638,14715.0,5,827.0,1
56631,69639,30113.0,1,264.0,0
56632,69640,6000.0,5,,0
56633,69641,10064.0,3,52.0,0
56634,69642,30114.0,0,53.0,0
56635,69643,30115.0,2,144.0,1
56636,69644,29894.0,0,,2
56637,69645,29187.0,1,,0
56638,69646,24894.0,10,356.0,1
56639,69647,686.0,1,,2
56640,69648,30122.0,2,132.0,3
56641,69649,30123.0,1,147.0,2
56642,69650,19879.0,4,,8
56643,69651,3468.0,5,,0
56644,69652,4253.0,2,,0
56645,69653,29433.0,2,,2
56646,69654,17017.0,0,84.0,3
56647,69655,14556.0,1,78.0,0
56648,69656,1036.0,2,,0
56649,69657,30121.0,2,,0
56650,69658,25973.0,1,87.0,2
56651,69659,13135.0,1,,0
56652,69660,29187.0,5,,3
56653,69661,24515.0,3,122.0,3
56654,69662,2775.0,2,,4
56655,69663,29068.0,2,,2
56656,69664,14731.0,1,1051.0,1
56657,69665,5739.0,2,,1
56658,69667,7290.0,5,,4
56659,69669,30125.0,3,93.0,1
56660,69670,12752.0,1,,2
56661,69671,30124.0,1,78.0,0
56662,69672,,5,,1
56663,69676,30130.0,-1,,1
56664,69678,7964.0,3,96.0,1
56665,69679,-1.0,0,,0
56666,69680,29617.0,0,,0
56667,69681,27813.0,1,66.0,0
56668,69682,,6,,2
56669,69683,30131.0,1,86.0,2
56670,69685,994.0,0,77.0,2
56671,69686,994.0,1,,2
56672,69688,5525.0,2,131.0,5
56673,69692,31836.0,2,41.0,6
